_id,name,property_type,room_type,minimum_nights,bedrooms,number_of_reviews,price,host_id,host_name,country,longitude,latitude,availability_365
14302702,Privately Gated Oceanfront Estate,House,Entire home/apt,3,2.0,27,799.00,11635058,Kristine,United States,-156.50643,20.79652,302
14309960,Charming Bedroom in East Village,Apartment,Private room,5,1.0,4,100.00,8108526,Emily Rose,United States,-73.98688,40.73226,0
14316144,OCEAN FRONT KA'ANAPALI DREAM GETAWAY,Condominium,Entire home/apt,7,1.0,0,595.00,87534112,Bobby,United States,-156.68985,20.93787,216
1431666,DOUBLE ROOM (1 or 2 people),Apartment,Private room,31,1.0,128,27.00,6192063,Nahuel,Spain,2.12421,41.3784,90
143175,Sunny appartment on the Plateau,Apartment,Private room,5,1.0,81,79.00,688387,Sabrina,Canada,-73.5671,45.53713,221
14320172,Quarto amplo em Copacabana. Rio 2016,Hostel,Private room,1,1.0,0,131.00,15907158,Maria,Brazil,-43.18884440627417,-22.96870936391744,72
14330134,Quartos para Olimpiadas em Copacabana,Apartment,Private room,1,1.0,1,298.00,87705559,Guilherme,Brazil,-43.176812676695214,-22.964460533574528,0
14332326,Charm apartment 10' walk from city center,Apartment,Entire home/apt,2,1.0,110,39.00,87729694,Manuela,Portugal,-8.6022,41.16098,175
14339048,TOP ROOM,Apartment,Private room,1,1.0,0,179.00,87676074,Murat,Turkey,28.96902,41.00429,364
14339793,Stunning Queen bedroom with Balcony,Apartment,Private room,4,1.0,2,100.00,12537115,Lucy,Australia,151.28483,-33.88969,0
14360913,Oba Hotel istanbul Quadruple Room,Boutique hotel,Private room,1,1.0,1,1186.00,7300494,Ayhan,Turkey,28.97082,41.00611,364
1437251,"Stone House 2, com terraço e Wi-Fi",Apartment,Entire home/apt,3,2.0,61,85.00,7720702,Jose,Portugal,-8.60756,41.15633,247
14375153,Call it Home.,Apartment,Private room,15,1.0,8,38.00,75506967,Mimie,United States,-73.9016,40.83796,90
14385513,Cool and Cosy Rooms in Kadikoy,Apartment,Private room,60,1.0,1,63.00,88341137,Sinan,Turkey,29.0266,40.99062,365
14388889,Sunny Private bedroom in Bushwick!,Apartment,Private room,3,1.0,89,40.00,20302754,Ruben,United States,-73.91298,40.69494,52
14403549,Nice condo close to the subway,Apartment,Entire home/apt,4,2.0,37,89.00,70143192,Jason,Canada,-73.649,45.55174,53
14405901,"Just Remodeled Studio Condo, Modern, Clean--View!",Aparthotel,Private room,2,1.0,116,109.00,55036781,Larry,United States,-157.83321,21.28583,320
14432651,Oporto beach duplex,Apartment,Entire home/apt,2,3.0,14,135.00,88832562,Tiago,Portugal,-8.65416,41.08439,365
14434534,"Luxurious, bright, spacious Plaza Catalunya",Apartment,Entire home/apt,3,3.0,72,200.00,10380563,Tendency,Spain,2.16589,41.39002,179
14439217,Avarandado Souza Lima,Apartment,Entire home/apt,4,2.0,3,369.00,84143648,Fernanda,Brazil,-43.19398459651786,-22.98203185975016,356
14439478,The beauty of New York start here.,House,Private room,2,1.0,4,110.00,75506967,Mimie,United States,-73.94625,40.80677,0
14450837,Yoga Apartment next to La Guardia and Manhattan,Apartment,Private room,1,1.0,76,40.00,89000911,Ursula,United States,-73.87804,40.75533,152
14460432,Stylish & Sunny Shared Studio Flat,Apartment,Shared room,2,1.0,2,369.00,4402733,Saul,Hong Kong,114.20927,22.28857,0
14462759,SM71 - 1 minute from beach - 2-bedroom - balcony,Apartment,Entire home/apt,32,2.0,1,38.00,89109224,Jirka,Spain,2.19006,41.37787,314
14472317,MODERN PENTHOUSE ROOM/BALCONY AMAZING LOCATION :),Apartment,Private room,2,1.0,28,90.00,34226735,Bella,United States,-73.95095,40.71354,0
14472620,OCEAN/LAGOON/FIREWORK VIEWS 2Bdrm Ilikai 1418,Condominium,Entire home/apt,4,2.0,5,528.00,24712052,Hawaii Vacation Properties Llc,United States,-157.83915,21.28506,234
1447835,Boqueria - Cosy studio in Born,Serviced apartment,Entire home/apt,32,1.0,1,76.00,3775349,Leyre,Spain,2.18198,41.38189,363
14480689,Habitacion Cama Doble  en Vila Olimpica .,Apartment,Private room,1,1.0,18,29.00,51501559,Katia Núñez Herrera,Spain,2.18951,41.3918,0
14490025,My Home in OPorto,Apartment,Entire home/apt,2,1.0,5,55.00,65776597,Flavia,Portugal,-8.61602,41.26027,300
14493885,"SUPERB FLAT ,30 sec from metro, close to downtown",Apartment,Private room,1,1.0,1,81.00,5832484,Anne,Canada,-73.57064,45.45702,364
14497942,Swimming Pool/ Amazing Layout W&D Doorman 5131,Apartment,Entire home/apt,30,2.0,1,330.00,16098958,Jeremy & Laura,United States,-73.96586,40.79377,365
14501655,Chambre Berri UQAM village,Apartment,Private room,1,1.0,4,32.00,69855074,Auré,Canada,-73.5571,45.51725,202
14506036,Heart of Harlem Living - NYC to it's fullest!,Apartment,Entire home/apt,1,1.0,25,140.00,1215853,Pascal,United States,-73.93702,40.80758,154
14522482,"Studio 1 Q Leblon, Promo de verão! Ponto SHOW!",Apartment,Entire home/apt,3,1.0,56,157.00,89723500,Nilza,Brazil,-43.22308649148793,-22.978314631267907,57
14549548,Trendy Bright Loft in The Plateau,Loft,Entire home/apt,7,0.0,1,75.00,48341156,Colvin,Canada,-73.57646,45.53347,0
14551515,Large Bedroom in Bushwick,Apartment,Private room,3,1.0,0,65.00,80771146,Tetyana,United States,-73.92964,40.696,0
14554642,MECİDİYEKÖY(ŞİŞLİ) RENTED ROOM,Apartment,Private room,1,1.0,0,749.00,69252854,Emre,Turkey,29.0,41.07197,365
14563257,Céntrica Habitación,Apartment,Private room,1,1.0,6,20.00,79020973,Ana,Spain,2.1823,41.40208,0
14569881,Artist Loft Bushwick,Loft,Private room,2,1.0,78,70.00,65800377,Benny,United States,-73.92351,40.70087,54
14571224,Alugo Quarto Para Temporada de Olimpiadas,Apartment,Private room,1,1.0,0,798.00,88345851,Bia,Brazil,-43.19207316019323,-22.94964100270776,365
14573570,Cosy room in the Born district,Apartment,Private room,2,1.0,25,24.00,14439053,Anne-Sophie,Spain,2.18177,41.38667,66
14574409,ORM - Cativo Apartment,Apartment,Entire home/apt,2,1.0,116,40.00,19887538,Oporto Rental Management,Portugal,-8.60858,41.1453,330
14588464,Spacious and Clean Get Away,House,Entire home/apt,4,4.0,18,275.00,90453529,Maria,United States,-74.08174,40.59116,106
1459519,HOUSE WITH GARDEN AND SWIMMING-POOL,Cottage,Entire home/apt,3,3.0,22,80.00,7823650,Tiago,Portugal,-8.3692,40.86455,336
1459741,Loft au centre-ville de Montréal,Loft,Entire home/apt,3,0.0,27,125.00,7824406,Yves,Canada,-73.563,45.51406,0
14610596,Private Room Couch close to Central Park,Apartment,Private room,1,1.0,12,40.00,83586204,Doe2930,United States,-73.93955,40.79281,76
14629833,Vintage paradise,Apartment,Entire home/apt,2,1.0,16,64.00,5039677,Laurence,Canada,-73.59448,45.54477,220
14633460,Central Room in Mecidiyekoy Subway,Apartment,Private room,1,1.0,0,295.00,28016780,Nur,Turkey,28.99425,41.06931,363
14644562,良德街3号温馨住宅,Condominium,Shared room,1,1.0,1,11681.00,90410559,Pllumbaj,Hong Kong,114.10809,22.39939,0
14649808,Private Rm/Location/Rooftop terrace,Apartment,Entire home/apt,3,2.0,18,114.00,28061188,Raed,Canada,-73.57004,45.50835,131
14650584,Private room in Sunnyside Gardens,Apartment,Private room,2,1.0,1,98.00,2964414,Josefina,United States,-73.91704,40.74615,88
14661747,Perfect double room with private bathroom ! !,Apartment,Private room,1,1.0,66,50.00,88710965,Esther,Spain,2.15988,41.3767,74
14675014,Waikoloa Beach Villas H32,Villa,Entire home/apt,1,2.0,0,184.00,87789806,Alice,United States,-155.87972,19.91589,146
14683121,Barra - CIDADE JARDIM - Parque Olímpico,Apartment,Entire home/apt,2,2.0,4,250.00,91289549,Carla,Brazil,-43.387066303153254,-22.96644661942321,344
14707572,LINDO CONJUGADO PARA TEMPORADA,Apartment,Entire home/apt,2,0.0,0,201.00,36746428,Marcia,Brazil,-43.18832054700163,-22.96894327038813,0
14728150,Casa Inteira Rio de Janeiro,Apartment,Entire home/apt,1,2.0,4,75.00,26415106,Taís,Brazil,-43.31241696422418,-22.8437129575907,0
14733479,LUXICO - Principino,House,Entire home/apt,7,4.0,0,1105.00,11914644,Luxico Holiday Homes,Australia,151.24345,-33.83772,192
14741201,RE.. BIG AND CLASSIC 2 BEDROOM IN ARPOADOR,Apartment,Entire home/apt,3,2.0,6,261.00,7595592,Ana,Brazil,-43.19096674991071,-22.985821676488733,310
14744918,Kit net Gracinha in Copa,Apartment,Entire home/apt,2,1.0,14,179.00,91833486,Bianca,Brazil,-43.18708515155298,-22.97103230094075,91
14748333,Copacabana 1 AN,Apartment,Entire home/apt,3,1.0,0,261.00,2915201,Jules Rimet,Brazil,-43.19298564538373,-22.97626728937996,358
14756990,Bushwick Suite,Apartment,Private room,1,1.0,6,75.00,92002479,Dee,United States,-73.92084,40.68891,34
14758068,Room on spacious appartment,Apartment,Private room,30,1.0,2,9.00,92014193,Catarina,Portugal,-8.557,41.14586,301
14758081,Luxury 3-Acre Garden Eco-Estate 10 min to Kona,House,Entire home/apt,4,3.0,16,329.00,91909059,Mark,United States,-155.97224,19.70353,262
14760382,"A cozy and safe house in İstanbul,Sancaktepe",House,Private room,1,1.0,0,148.00,90588732,Tuba,Turkey,29.19203,41.00363,363
1476484,Spacious Sunny SoHo-Awesome Locale!,Apartment,Entire home/apt,2,2.0,26,299.00,7901999,Steven,United States,-73.99419,40.7245,88
1476508,SUPERHOST-LARGE&CLEAN-Near Pierloti,Apartment,Private room,2,1.0,99,74.00,7902155,Kubilay,Turkey,28.91629,41.06038,350
1476656,Studio + Terrace @ Historic Centre!,Apartment,Entire home/apt,3,0.0,280,89.00,504285,Raul,Portugal,-8.61834,41.14425,309
14768403,Casa em Condomínio prox a Recreio dos Bandeirantes,House,Entire home/apt,5,2.0,0,500.00,92122942,Andréa,Brazil,-43.551624934367986,-22.9904451673837,362
14769619,Cozy minimalist room close to train (1),House,Private room,3,1.0,92,33.00,74179880,Silvia,United States,-73.89039,40.67539,299
14778622,"Modern and Safe Place,Free Wifi",Apartment,Private room,4,1.0,0,400.00,92238446,Elliot,United States,-73.75184,40.70052,365
1480002,Huge rm in 1500sq ft loft w/lots,Apartment,Private room,1,1.0,1,125.00,7919277,Daren,United States,-73.99154,40.71862,358
14804661,"Cozy 4 beds, Free Ferry to Manhattan.",Apartment,Entire home/apt,2,1.0,88,125.00,92493393,Eddie & Lois,United States,-74.11311,40.63333,226
1481054,Apartamento familiar a estrenar,Apartment,Entire home/apt,3,3.0,38,100.00,7924185,Nuria,Spain,2.17648,41.41089,343
1481361,Bondi-Tamarama BEACHFRONT Apartment,Apartment,Entire home/apt,2,3.0,139,390.00,980703,Wayne & Kate,Australia,151.26412,-33.90304,295
14818234,Spacious 3BR Duplex Apt + Loft in Gramercy NYC,Loft,Entire home/apt,3,3.0,10,300.00,80782387,Justin,United States,-73.98443,40.73815,4
1482060,Beautiful apartment by Pl Catalunya,Apartment,Entire home/apt,2,1.0,397,130.00,6166581,Koni,Spain,2.17532,41.38977,237
14824708,Terrace Appartment,Apartment,Entire home/apt,2,2.0,39,42.00,92696087,Alexandra,Portugal,-8.60207,41.16033,361
14827972,Oceanfront Beach House Makai,House,Entire home/apt,3,3.0,6,590.00,92734751,Chaney,United States,-158.0201,21.69442,333
14836765,Charming apartment in Plateau Mont Royal,Apartment,Entire home/apt,2,2.0,12,75.00,50331691,Emilie,Canada,-73.59285,45.52707,0
14839116,BARRA 3: Excelente quarto perto do Rio Centro.,Apartment,Private room,7,1.0,0,250.00,4676435,Lycia,Brazil,-43.418436471189274,-22.9703870513959,364
14846275,Villa 3 chambres a 5 min de l aéroport de Porto,Villa,Entire home/apt,5,3.0,0,50.00,81800746,Celia,Portugal,-8.66031,41.23035,364
14855345,100 steps to Poipu Beach! - Hale Kahana'lu,Condominium,Entire home/apt,3,2.0,29,259.00,680107,Kahea,United States,-159.45065,21.8732,288
14856799,纽约之家(SunnyHome3),Townhouse,Private room,1,1.0,51,50.00,27673980,Amy,United States,-73.83298,40.7459,90
14858544,BEST AREA IN CHELSEA. MODERN. COMPACT. HIGH LINE!!,Apartment,Entire home/apt,1,1.0,64,90.00,93044932,Gina,United States,-73.99898,40.75005,231
1487222,2BR Sunlight & Secret Garden Apartment,Apartment,Entire home/apt,4,2.0,18,145.00,1308282,Sam,United States,-73.95549,40.67838,0
14875190,Wan Chai Fully Furnished Studio,Apartment,Private room,2,1.0,32,322.00,93240174,Stephen,Hong Kong,114.17694,22.27757,305
14886923,"Large Studio with Harbour glimpses, City Fringe",Apartment,Entire home/apt,3,0.0,4,171.00,33325403,Andrea,Australia,151.21345,-33.87552,133
14894267,"Doorman, modern apart. on Broadway (Central Park)",Apartment,Entire home/apt,7,0.0,2,180.00,10459594,S.,United States,-73.97132,40.79501,0
14896503,"L'IDÉAL, ( à 2 min du métro Pie-IX ).",Apartment,Entire home/apt,1,1.0,150,85.00,67704570,William,Canada,-73.55208,45.55157,103
14907884,Apartment is Sold.,Apartment,Entire home/apt,1,3.0,0,1055.00,93625420,Ali,Turkey,28.58381,41.02525,365
14915493,Hyatt Kaanapali Beach FANTASTIC OFFER!,Condominium,Entire home/apt,5,2.0,1,500.00,82508088,Tami,United States,-156.69406,20.91573,0
14916806,Voted “Best of Williamsburg” / 1000 sqft Loft,Loft,Entire home/apt,2,0.0,38,249.00,11227830,Logan,United States,-73.96392,40.71865,38
14921505,BEACH ESCAPE,House,Entire home/apt,2,7.0,72,689.00,5167360,Bailey,Australia,151.31642,-33.62564,306
14923016,Spacious Studio - Waimea Bay Pointe,Guest suite,Entire home/apt,3,0.0,76,199.00,11061760,Melissa,United States,-158.06438,21.64361,234
14930875,At Home in Authentic Porto,Apartment,Entire home/apt,2,1.0,124,50.00,87349816,David,Portugal,-8.62077,41.15129,349
14960783,Botafogo's Green Gem,Apartment,Entire home/apt,5,1.0,8,131.00,41667428,Iohanna,Brazil,-43.184717879371945,-22.957738202813633,340
14962367,Kauai 2 Bedroom Family Getaway | 2 Pools,House,Entire home/apt,2,2.0,5,312.00,26482762,ResortShare1,United States,-159.48204,22.22342,353
14967994,Seaview Studio in  Brooklyn New york.,Apartment,Entire home/apt,2,1.0,145,100.00,94265445,Natasha,United States,-73.89367,40.63241,315
14968000,Spacious Comtemporary 3BR Apartment,Apartment,Entire home/apt,2,3.0,101,218.00,24805685,Saif,United States,-73.98625,40.67124,253
14968004,APTO NA BARRA DA TIJUCA RIO 2,Apartment,Entire home/apt,2,3.0,5,250.00,93710870,Mere,Brazil,-43.383106728466196,-22.972537658219263,0
14992196,Standing 3 rooms flat in Copacabana,Apartment,Entire home/apt,4,3.0,30,399.00,20370177,Sylvie,Brazil,-43.17875081156532,-22.964617829612656,250
14993652,Chic 2BR in The Village by Sonder,Apartment,Entire home/apt,2,2.0,20,94.00,12243051,Sonder,Canada,-73.55553,45.52006,106
14996051,Best location near the beach at Posto 9,Apartment,Private room,1,1.0,116,116.00,66039372,Vitor & Carlos,Brazil,-43.20070227223089,-22.98521721608299,302
14996590,Kailua Cottage,Guest suite,Entire home/apt,3,1.0,70,142.00,73673725,Laura,United States,-157.74532,21.4094,229
15003187,"1Great location, calm cozy room w/ backyard-garden",Apartment,Private room,28,1.0,5,25.00,1434327,Ila,Canada,-73.5571,45.52621,272
15003496,Quarry Apartment,Loft,Entire home/apt,2,1.0,73,50.00,62306699,Margarida & Filipa,Portugal,-8.61054,41.15314,284
15004284,Turtle Bay Resort 1 Bedroom Condo,Apartment,Entire home/apt,4,1.0,50,150.00,87986116,Mike,United States,-157.99459,21.69891,61
15008596,Napili Surf Beach Resort -Lokelani- #214 2nd Floor,Condominium,Entire home/apt,3,0.0,1,463.00,70809148,Tano,United States,-156.66815,20.99393,242
15009347,Charming urban 1 Bedroom apartment,Apartment,Entire home/apt,3,1.0,2,950.00,9526667,Alexandra ( Alex ),Hong Kong,114.14609,22.2853,0
15015363,"Achei! Loft  na praia, moderno e equipado.",Loft,Entire home/apt,2,1.0,22,276.00,63419886,Vera,Brazil,-43.30223274973709,-23.015724648126966,113
15019476,Ladder up to your own loft bed,Loft,Private room,1,1.0,16,115.00,287658,Danika,United States,-73.9664,40.71424,337
15021236,Kaanapali Hillside 3 bedroom condo,Townhouse,Entire home/apt,1,3.0,32,310.00,25412606,Leah,United States,-156.68654,20.93332,303
15021379,"Beachside Blue - AC, close to beach and PCC",House,Entire home/apt,3,3.0,10,265.00,461037,My Rental Advisor,United States,-157.91443,21.61791,212
15026828,Mier Serviced Apt 04,Apartment,Entire home/apt,1,0.0,38,1201.00,54565775,Winnie,Hong Kong,114.14311,22.28586,365
15031608,Quarto das Laranjeiras,Guest suite,Private room,2,1.0,68,25.00,94248398,Carlos,Portugal,-8.66899,41.14858,291
15035458,ONE BEDROOM DIAGONAL,Serviced apartment,Entire home/apt,3,1.0,5,195.00,8130906,Arina,Spain,2.14969,41.39367,254
1503655,Elegant Flat in the Center,Apartment,Entire home/apt,2,1.0,3,190.00,2769925,Pelin,Turkey,28.98158,41.0314,361
15036568,Appt Porto - cosy & charm,Apartment,Entire home/apt,2,1.0,57,30.00,88954626,Sarah,Portugal,-8.61182,41.17034,209
15047479,CHARMING APARTMENT in PLAÇA REIAL-HUTB (Phone number hidden by Airbnb),Apartment,Entire home/apt,3,3.0,117,150.00,95090627,David&David,Spain,2.17518,41.37998,217
15052129,Joli 3 et demi bien situé!,Apartment,Entire home/apt,1,1.0,0,60.00,95130792,Marie-Claude,Canada,-73.58808,45.54144,0
15058245,"Great Apartment in Flamengo with Magnificent View, Sugar Loaf!",Apartment,Entire home/apt,30,3.0,0,459.00,95195157,Maria Jose,Brazil,-43.176782067626476,-22.93408989604882,83
15058677,"Quarto amplo, arejado, vista livre e silencioso.",Apartment,Private room,2,1.0,7,67.00,45065951,Cesar,Brazil,-43.18574483607384,-22.948858918144378,301
15060713,1 BD Luxury Apt in prime location w/ pool & tennis,Apartment,Entire home/apt,3,1.0,9,151.00,23932128,Andrei,Australia,151.21088,-33.88515,0
15073600,Amazing apartment with sea view,Apartment,Entire home/apt,2,1.0,6,179.00,13224468,Luz,Brazil,-43.17260649652285,-22.927833288976863,171
15088513,Treehouse with Incredible Views,Tiny house,Entire home/apt,3,1.0,31,125.00,7338403,Douglas,United States,-157.85218,21.55359,354
15095488,Bonita habitacion centrica-Sagrada Familia,Apartment,Private room,2,1.0,35,18.00,93630330,Carol,Spain,2.17505,41.40975,65
15097549,WONDERFUL APARTMENTE IN COPACABANA!,Apartment,Entire home/apt,2,2.0,12,201.00,59200131,Thiago,Brazil,-43.17891807417986,-22.964291231055718,130
15098676,Cozzy Room close to the center in quiet flat  !!!,Apartment,Private room,2,1.0,27,32.00,5111255,Ivanca,Spain,2.17228,41.39785,326
15099382,Fredo on the Plateau,Apartment,Private room,2,1.0,19,44.00,95602034,Frédérique,Canada,-73.58217,45.5369,0
15100883,New york Multi-unit building,Apartment,Private room,3,1.0,1,40.00,95623284,Pablo,United States,-73.89713,40.86533,179
15101377,20% off - Cozy Studio Near Subway with Wifi LT4,Apartment,Entire home/apt,14,1.0,9,573.00,10575316,Mark,Hong Kong,114.14315,22.28855,172
15103148,"SM8 - Serenity Beach - 2 Bedroom, Dressing Room",Apartment,Entire home/apt,32,2.0,1,38.00,89109224,Jirka,Spain,2.18864,41.3815,237
15105616,"Little, comfortable, smooth room",Apartment,Private room,1,1.0,0,100.00,35651174,Deniz,Turkey,28.80001,41.09937,364
15113580,"Casa na Gávea, silenciosa com vista para mata.",Guesthouse,Entire home/apt,2,1.0,1,142.00,95754481,Del,Brazil,-43.23561955660127,-22.980457717563553,3
15115143,46st Cozy Flat Midtown/Tms Squr/Javits Ctr/Pier 97,Apartment,Entire home/apt,3,1.0,149,200.00,87565263,Clark,United States,-73.99552,40.76338,83
15116002,Private Apartment between the ocean and mountains,Guest suite,Entire home/apt,2,1.0,71,130.00,78686620,Kelly,United States,-158.17481,21.57958,75
15119850,Apartment located near Guell park,House,Private room,1,1.0,63,31.00,95822184,Manuela,Spain,2.15739,41.42255,6
15124324,AMAZING BOSPHORUS VIEW ECONOMIC ORTAKOY BESIKTAS,Apartment,Private room,1,1.0,0,596.00,95863013,Orçun,Turkey,29.01933,41.05115,179
15124886,Private cabin,Boat,Private room,1,1.0,24,35.00,75345698,Barcelona Yacht,Spain,2.22733,41.41004,359
15126808,Room at Copacabana beach! 3 min to beach,Apartment,Private room,3,1.0,69,60.00,92462577,Lereno,Brazil,-43.18364483691549,-22.965623291833747,175
